CaptureDate,PlotName,CaptureTime,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,Sex,FatScore,ConcTRIG,TRIG.issues,BurnTreatment,GrazingTreatment,timeperiod,CaptureYear,yearSinceBurn,MeanDensity,MeanEdibleMass
8/13/14,C1A,10:55,FALSE,1831,10959,NA,HY,U,0,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,11:20,FALSE,1831,10960,NA,HY,U,0,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,12:00,FALSE,1831,10961,NA,HY,U,0,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,10:55,FALSE,1831,10957,NA,HY,U,0.5,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,10:55,FALSE,1831,10956,NA,HY,U,0.5,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,10:55,FALSE,1831,10958,NA,HY,U,0,-999,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C1A,10:46,FALSE,1831,10955,BB-BS,AHY,F,2,1.651418,FALSE,1,Cattle,NA,2014,0,NA,NA
8/13/14,C3C,7:30,FALSE,1831,10954,NA,HY,U,0,-999,FALSE,3,Cattle,NA,2014,2,NA,NA
5/2/15,C3A,7:15,FALSE,2181,40244,KA-SO,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,6:40,FALSE,2181,40241,GW-SW,AHY,M,2,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,7:30,FALSE,2181,40245,RD-SY,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,7:35,FALSE,2181,40247,KB-SP,AHY,M,0,0.5670043,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,7:45,FALSE,2181,40248,DW-PS,AHY,M,0,0.4487576,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,8:40,FALSE,2181,40249,RY-GS,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3A,6:40,FALSE,2181,40242,YB-SW,AHY,M,3,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/2/15,C3B,9:10,FALSE,2181,40252,SP-KP,AHY,M,0,0.8033932,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,9:45,FALSE,2181,40255,SY-WY,AHY,M,0,0.5764245,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,9:50,FALSE,2181,40256,SD-OR,AHY,M,0,1.039108,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,9:00,FALSE,2181,40251,BS-BK,AHY,M,0,0.7695196,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,9:30,FALSE,2181,40253,SO-KY,AHY,M,0,0.6885694,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,7:00,FALSE,2181,40243,RG-SP,AHY,M,1,0.6360496,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,7:35,FALSE,2181,40246,SR-PB,AHY,M,3,1.024182,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/2/15,C3B,8:35,FALSE,2181,40250,OK-GS,AHY,M,1,1.250069,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/8/15,2A,7:05,FALSE,2181,40257,SK-GG,AHY,M,1.5,0.8241152,TRUE,2,None,Early,2015,1,0,NA
5/8/15,C3A,9:24,FALSE,2181,40258,YS-OY,AHY,M,1,1.002911,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/8/15,C3A,9:50,FALSE,2181,40260,WS-PW,AHY,M,1,0.712072,TRUE,3,Cattle,Early,2015,2,7.833333333,NA
5/8/15,C3B,9:30,FALSE,2181,40259,YS-PW,AHY,M,1.5,0.994512,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/9/15,C3A,12:30,FALSE,2181,40270,YY-BS,AHY,M,0,1.226477,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,13:20,FALSE,2181,40271,SO-OD,AHY,M,0,2.289818,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,11:15,FALSE,2181,40269,DD-SD,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,7:05,FALSE,2181,40261,OW-RS,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,7:10,FALSE,2181,40262,KG-PS,AHY,M,0,0.751129,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,7:45,FALSE,2181,40263,WW-WS,AHY,M,0,1.179743,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,8:35,FALSE,2181,40264,KR-SR,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,8:40,FALSE,2181,40265,BS-WW,AHY,M,0,0.6767655,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,9:40,FALSE,2181,40266,KS-KD,AHY,M,2,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3A,9:50,FALSE,2181,40267,SG-AD,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/9/15,C3B,12:40,TRUE,1831,10754,YP-YS,TY,M,1,1.333476,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/9/15,C3B,11:20,FALSE,2181,40268,SK-YB,AHY,M,1,1.1383,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/9/15,C3B,12:10,TRUE,2181,40243,RG-SP,AHY,M,2,1.297522,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/10/15,COB,7:20,FALSE,2181,40275,KS-OK,AHY,M,0,0.8889517,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,6:44,FALSE,2181,40272,SW-GD,AHY,M,2,0.6937827,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,7:15,FALSE,2181,40274,SY-WP,AHY,M,0,0.7487488,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,7:37,FALSE,2181,40276,GS-RG,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,7:50,FALSE,2181,40277,DY-SD,AHY,M,0,1.187212,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,8:15,FALSE,2181,40278,PG-RS,AHY,M,0,1.204987,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,9:05,FALSE,2181,40279,KY-OS,AHY,M,0,0.7119956,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,9:25,FALSE,2181,40280,GK-YS,AHY,M,0,1.425927,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/10/15,COB,6:55,FALSE,2181,40273,SD-OG,AHY,M,2,0.7331707,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/11/15,COB,8:15,FALSE,2181,40282,KS-WK,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/11/15,COB,8:20,FALSE,2181,40283,KR-WS,AHY,M,0,0.548552,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/11/15,COB,6:55,FALSE,2181,40281,SP-PG,AHY,M,0,0.8701378,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/11/15,COB,9:00,FALSE,2181,40284,DA-RS,AHY,M,0,0.8261056,FALSE,1,Cattle,Early,2015,0,7.625,NA
5/12/15,COA,12:55,FALSE,2181,40285,RY-SR,AHY,M,2,1.316661,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/12/15,COA,13:15,FALSE,2181,40286,DS-GG,AHY,M,0,0.8710349,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/12/15,COA,12:50,TRUE,1831,10011,DR-SP,SY,M,1,0.9777885,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/13/15,COA,11:00,FALSE,2181,40291,WY-WS,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/13/15,COA,6:30,FALSE,2181,40287,SW-YK,AHY,M,0,0.4426365,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/13/15,COA,7:07,FALSE,2181,40288,OS-DW,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/13/15,COA,10:00,FALSE,2181,40290,BS-OK,AHY,M,1,0.6990635,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/13/15,COA,7:52,FALSE,2181,40289,SG-DY,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,12:20,FALSE,2181,40300,RR-OS,AHY,M,1,1.130538,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,11:45,FALSE,2181,40299,BD-SG,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,9:00,FALSE,-9999,-9999,NA,AHY,U,-9,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,6:40,FALSE,2181,40292,GP-KS,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,7:10,FALSE,2181,40293,OR-SW,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,7:10,FALSE,2181,40294,KD-SD,AHY,M,0,0.7795632,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,8:50,FALSE,2181,40296,YY-SR,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,9:17,FALSE,2181,40297,GS-RW,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/17/15,COA,10:25,FALSE,2181,40298,SB-PB,AHY,M,0,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/18/15,C3SA,12:30,FALSE,1831,10108,SP-DY,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,6:40,FALSE,1831,10101,RD-SP,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,6:50,FALSE,1831,10103,WB-KS,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,9:50,FALSE,1831,10104,WP-SO,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,10:10,FALSE,1831,10105,SG-GR,AHY,M,0,1.780517,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,11:55,FALSE,1831,10107,SO-AO,AHY,M,0,1.23167,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/18/15,C3SA,11:35,FALSE,1831,10106,SY-KG,AHY,M,0,0.9368824,TRUE,3,Cattle,Early,2015,1,3.5,NA
5/19/15,C3A,6:30,FALSE,1821,15359,WS-GK,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/19/15,C3A,7:18,FALSE,1821,15360,YD-SK,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/19/15,C3B,9:30,FALSE,1821,15361,RP-SK,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/19/15,C3SA,6:55,FALSE,1831,10109,GK-SK,AHY,M,0,1.027434,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/19/15,C3SA,8:35,FALSE,1831,10110,PW-SR,AHY,M,0,1.11606,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/19/15,C3SA,9:00,FALSE,1831,10111,AA-SA,AHY,F,2,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/19/15,C3SB,11:10,FALSE,1831,10112,YG-SW,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/20/15,N2B,10:02,FALSE,1831,10115,RY-WS,AHY,M,1,1.39896,FALSE,2,Bison,Early,2015,0,2.375,NA
5/20/15,N2B,8:49,FALSE,1831,10114,OG-WS,AHY,F,2,-999,FALSE,2,Bison,Early,2015,0,2.375,NA
5/20/15,N2B,8:44,FALSE,1831,10113,YW-SY,AHY,M,0.5,0.7636098,FALSE,2,Bison,Early,2015,0,2.375,NA
5/21/15,C3A,7:25,FALSE,1821,15362,SY-OO,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/21/15,C3A,8:15,FALSE,1821,15363,WS-GW,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/21/15,C3A,10:00,TRUE,1831,10062,SR-GD,ASY,M,1,-999,FALSE,3,Cattle,Early,2015,2,7.833333333,NA
5/21/15,C3SA,13:20,FALSE,1831,10123,SB-AB,AHY,F,1,-999,FALSE,3,Cattle,Early,2015,1,3.5,NA
5/21/15,C3SB,11:35,FALSE,1831,10122,SD-GY,AHY,M,0,2.254349,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,15:00,FALSE,1831,10124,SB-BA,AHY,F,2,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,9:20,FALSE,1831,10120,AY-SP,AHY,M,0,0.9112114,TRUE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,8:00,FALSE,1831,10119,WB-SR,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,10:20,FALSE,1831,10121,KG-KS,AHY,M,0,0.8514464,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,6:20,FALSE,1831,10116,KG-SY,AHY,M,2,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,7:00,FALSE,1831,10117,PY-SG,AHY,M,0,0.9574192,FALSE,3,Cattle,Early,2015,2,7,NA
5/21/15,C3SB,7:40,FALSE,1831,10118,KK-SO,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3B,8:20,FALSE,1821,15367,WS-GG,AHY,M,1,1.066843,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/22/15,C3B,6:00,FALSE,1821,15364,YY-SK,AHY,M,1,0.6339646,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/22/15,C3B,8:00,FALSE,1821,15366,SY-OD,AHY,M,1,0.693489,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/22/15,C3B,10:34,TRUE,1831,10673,OR-KS,TY,M,1,0.850673,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/22/15,C3B,6:30,FALSE,1821,15365,WS-GR,AHY,M,1,0.721246,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/22/15,C3SB,13:15,TRUE,1831,10688,PP-SD,TY,M,0.5,0.526254,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3SB,6:30,TRUE,1831,10279,SG-OD,ASY,M,2,0.537403,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3SB,7:35,FALSE,1831,10125,SG-OY,AHY,M,0,0.8965548,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3SB,7:50,TRUE,1831,10285,YO-RS,ASY,M,0,0.7689276,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3SB,8:45,TRUE,1831,10050,RO-OS,ASY,M,1,0.8762482,FALSE,3,Cattle,Early,2015,2,7,NA
5/22/15,C3SB,9:10,FALSE,1831,10126,SD-PW,AHY,M,1,0.8701378,FALSE,3,Cattle,Early,2015,2,7,NA
5/25/15,C3B,8:42,FALSE,1821,15369,RY-SK,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/25/15,C3B,8:00,FALSE,1821,15368,WS-YO,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/25/15,C3SB,9:00,FALSE,1831,10127,BG-SD,AHY,M,1,0.994512,FALSE,3,Cattle,Early,2015,2,7,NA
5/25/15,C3SB,11:00,FALSE,1831,10129,KS-KP,AHY,M,0,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/25/15,C3SB,11:45,FALSE,1831,10130,GY-RS,AHY,M,0,0.8577816,TRUE,3,Cattle,Early,2015,2,7,NA
5/25/15,C3SB,14:30,TRUE,1831,10287,YP-SY,ASY,M,0,1.979419,FALSE,3,Cattle,Early,2015,2,7,NA
5/25/15,C3SB,10:15,FALSE,1831,10128,SP-WK,AHY,M,0,1.23167,FALSE,3,Cattle,Early,2015,2,7,NA
5/26/15,1D,8:12,FALSE,1821,15373,SY-OK,AHY,M,1,-999,FALSE,1,None,Early,2015,0,NA,NA
5/26/15,1D,6:00,FALSE,1821,15370,WS-YK,AHY,M,1,0.2814058,FALSE,1,None,Early,2015,0,NA,NA
5/26/15,1D,7:48,FALSE,1821,15372,WS-GP,AHY,M,1,0.542501,FALSE,1,None,Early,2015,0,NA,NA
5/26/15,1D,8:40,FALSE,1821,15374,OP-SK,AHY,M,1,-999,FALSE,1,None,Early,2015,0,NA,NA
5/26/15,1D,6:40,FALSE,1821,15371,WS-OD,AHY,M,1,0.3422955,FALSE,1,None,Early,2015,0,NA,NA
5/26/15,COA,8:20,FALSE,2181,40401,WG-SY,AHY,M,0.5,0.6098715,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/26/15,COA,8:50,FALSE,2181,40402,PK-WS,AHY,M,0,0.6312231,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/26/15,COA,9:20,FALSE,2181,40403,DY-SY,AHY,M,1,1.407064,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/27/15,C3B,9:40,TRUE,1831,10558,SY-AD,ATY,M,1,1.09666,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3B,9:29,FALSE,2181,40405,WO-YS,AHY,M,0,1.148573,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3B,9:43,TRUE,2181,40262,KG-PS,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3B,8:02,FALSE,1821,15377,WW-GS,AHY,M,1,-999,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3B,9:11,FALSE,1821,15379,SY-YY,AHY,M,1,0.9497328,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3B,7:05,FALSE,1821,15376,SY-YD,AHY,M,1,0.7828564,FALSE,3,Cattle,Early,2015,1,7.166666667,NA
5/27/15,C3C,8:34,FALSE,1821,15378,OG-SK,AHY,M,1,0.9753009,FALSE,3,Cattle,Early,2015,0,2.333333333,NA
5/27/15,C3C,6:15,FALSE,1821,15375,PW-SK,AHY,M,1,0.5156808,TRUE,3,Cattle,Early,2015,0,2.333333333,NA
5/27/15,C3SB,6:15,FALSE,2181,40404,WB-SY,AHY,F,0.5,-999,FALSE,3,Cattle,Early,2015,2,7,NA
5/27/15,COA,12:45,TRUE,1831,10019,KD-KS,ASY,M,0.5,-999,FALSE,1,Cattle,Early,2015,0,12.83333333,NA
5/28/15,1D,9:42,FALSE,1821,15380,WD-GS,AHY,M,1,0.8440005,FALSE,1,None,Early,2015,0,NA,NA
5/28/15,1D,9:58,FALSE,1821,15381,YG-SK,AHY,M,1,0.7771065,FALSE,1,None,Early,2015,0,NA,NA
5/31/15,C3B,6:35,FALSE,1821,15382,WS-RK,AHY,M,1,0.6260098,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
5/31/15,C3B,8:10,FALSE,1821,15384,PO-SK,AHY,M,1,1.086938,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
5/31/15,C3C,6:52,FALSE,1821,15383,WS-GO,AHY,M,1,0.7623196,FALSE,3,Cattle,Mid,2015,0,4.166666667,NA
5/31/15,C3SB,11:20,FALSE,1831,10134,GS-PG,AHY,M,0.5,1.282886,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,13:50,FALSE,1831,10138,KK-OS,AHY,M,0,1.42795,TRUE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,13:50,FALSE,1831,10139,WG-RS,AHY,M,1,1.060103,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,9:08,TRUE,1831,10276,DS-RR,ASY,M,0,-999,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,9:05,FALSE,1831,10131,YY-SO,AHY,M,0,0.9544477,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,9:08,TRUE,1831,10125,SG-OY,AHY,M,0,0.5061039,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,11:00,FALSE,1831,10133,BK-RS,AHY,M,0,1.29539,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,12:10,FALSE,1831,10135,DS-BB,AHY,F,0.5,-999,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,12:55,FALSE,1831,10136,DS-YK,AHY,M,1,1.348568,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,13:40,FALSE,1831,10137,WP-OS,AHY,M,1,-999,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,C3SB,11:00,FALSE,1831,10132,SY-BD,AHY,M,-9,1.112238,TRUE,3,Cattle,Mid,2015,2,4.833333333,NA
5/31/15,NT,7:03,FALSE,2181,40407,OK-WS,AHY,F,2,-999,FALSE,2,None,Mid,2015,NA,NA,NA
5/31/15,NT,7:28,FALSE,2181,40410,YR-WS,AHY,M,0,0.8889517,FALSE,2,None,Mid,2015,NA,NA,NA
5/31/15,NT,6:23,FALSE,2181,40406,BG-SY,AHY,M,1,0.6916291,FALSE,2,None,Mid,2015,NA,NA,NA
6/1/15,C3B,10:58,FALSE,1821,15389,OW-SK,AHY,M,1,1.152519,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/1/15,C3B,9:51,FALSE,1821,15388,PK-SK,AHY,M,1,0.5321704,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/1/15,C3B,9:51,FALSE,1821,15387,WS-YG,AHY,F,1,-999,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/1/15,C3C,6:40,FALSE,1821,15385,KO-GS,AHY,M,1,0.4994992,FALSE,3,Cattle,Mid,2015,0,4.166666667,NA
6/1/15,C3C,7:59,FALSE,1821,15386,KK-GS,AHY,M,0,1.152519,FALSE,3,Cattle,Mid,2015,0,4.166666667,NA
6/1/15,C3SB,6:40,TRUE,1831,10607,KP-OS,ATY,M,0,0.5136732,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
6/1/15,C3SB,6:40,FALSE,1831,10140,BA-BS,AHY,F,0,-999,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
6/1/15,C3SB,7:33,FALSE,1831,10141,SD-YY,AHY,M,0,0.4070512,FALSE,3,Cattle,Mid,2015,2,4.833333333,NA
6/1/15,COA,6:30,FALSE,2181,40412,GG-SA,AHY,F,0,-999,FALSE,1,Cattle,Mid,2015,0,6.25,NA
6/1/15,COB,11:25,FALSE,1831,10142,BS-BA,AHY,F,2,-999,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/1/15,COB,12:55,FALSE,1831,10143,BA-SK,AHY,F,0.5,-999,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/1/15,COB,13:20,FALSE,1831,10144,OG-SG,AHY,M,1,2.004453,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/1/15,N1B,12:50,FALSE,2181,40500,BO-SY,AHY,M,0,1.039566,FALSE,1,Bison,Mid,2015,0,1,NA
6/2/15,C3B,8:10,FALSE,2181,40415,RS-GA,AHY,F,1,-999,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/2/15,C3B,8:30,FALSE,2181,40417,RS-YO,AHY,M,0,0.8486946,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/2/15,C3B,7:50,FALSE,2181,40414,OP-OS,AHY,M,0,0.644233,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/2/15,C3B,8:30,FALSE,2181,40416,OB-SA,AHY,F,1,-999,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/2/15,C3B,7:10,FALSE,2181,40413,YY-SA,AHY,F,0.5,-999,FALSE,3,Cattle,Mid,2015,1,3.166666667,NA
6/2/15,COB,7:45,FALSE,1831,10145,SD-RA,AHY,F,1,-999,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/2/15,COB,9:14,FALSE,1831,10146,AS-AB,AHY,F,1,-999,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/2/15,COB,10:35,TRUE,1831,10503,KD-SY,ATY,M,1,-999,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/2/15,COB,11:10,TRUE,2181,40282,KS-WK,AHY,M,0,1.396428,FALSE,1,Cattle,Mid,2015,0,10.66666667,NA
6/2/15,N2B,13:30,FALSE,1831,10147,YO-SO,AHY,M,0,1.215623,FALSE,2,Bison,Mid,2015,0,1.5,NA
6/3/15,C3SC,9:05,FALSE,2181,40536,YS-OO,AHY,M,3,-999,FALSE,3,Cattle,Mid,2015,0,1,NA
6/3/15,N1B,6:40,FALSE,1831,10148,RO-RS,AHY,M,0,-999,FALSE,1,Bison,Mid,2015,0,1,NA
6/3/15,N1B,8:00,FALSE,1831,10149,WP-PS,AHY,M,0,-999,FALSE,1,Bison,Mid,2015,0,1,NA
6/3/15,N1B,7:55,FALSE,1831,10150,KS-KK,AHY,M,0,-999,FALSE,1,Bison,Mid,2015,0,1,NA
6/4/15,N1B,7:00,FALSE,1831,10153,SD-PP,AHY,M,0,1.126487,FALSE,1,Bison,Mid,2015,0,1,NA
6/4/15,N1B,6:30,FALSE,1831,10152,WW-SK,AHY,M,1,1.189034,FALSE,1,Bison,Mid,2015,0,1,NA
6/4/15,N1B,9:15,FALSE,1831,10160,AG-AS,AHY,F,0.5,-999,FALSE,1,Bison,Mid,2015,0,1,NA
6/4/15,N1B,6:30,FALSE,1831,10151,RR-SO,AHY,M,0.5,0.9174436,FALSE,1,Bison,Mid,2015,0,1,NA
6/6/15,N1A,11:40,FALSE,1831,10163,PB-SP,AHY,M,0,0.987613,FALSE,1,Bison,Mid,2015,0,0.75,NA
6/6/15,N1A,12:40,FALSE,1831,10164,BO-KS,AHY,M,0,-999,FALSE,1,Bison,Mid,2015,0,0.75,NA
6/6/15,N1A,12:55,FALSE,1831,10165,GO-RS,AHY,M,0,-999,FALSE,1,Bison,Mid,2015,0,0.75,NA
6/6/15,N1B,9:09,FALSE,1831,10161,DS-RW,AHY,M,0,1.085774,FALSE,1,Bison,Mid,2015,0,1,NA
6/6/15,N1B,10:06,FALSE,1831,10162,WY-YS,AHY,M,0,1.034818,TRUE,1,Bison,Mid,2015,0,1,NA
6/8/15,N2B,13:10,FALSE,1831,10171,KS-YB,AHY,M,0,1.003191,FALSE,2,Bison,Mid,2015,0,1.5,NA
6/8/15,N2B,12:25,FALSE,1831,10167,RS-KR,AHY,M,0.5,1.702474,FALSE,2,Bison,Mid,2015,0,1.5,NA
6/8/15,N2B,11:57,FALSE,1831,10166,OS-BW,AHY,M,0,0.8968988,FALSE,2,Bison,Mid,2015,0,1.5,NA
6/8/15,N2B,12:50,FALSE,1831,10168,AS-AA,AHY,F,0.5,-999,FALSE,2,Bison,Mid,2015,0,1.5,NA
